Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,delta_temp,power_kw,wear_torque
M,298.9,310.6,1720,25.3,197,0,0,0,0,0,0,11.700000000000045,4.556649214659686,4984.1
L,298.8,310.5,1384,52.8,200,0,0,0,0,0,0,11.699999999999989,7.651853403141361,10560.0
H,298.8,310.5,1294,55.8,202,0,0,0,0,0,0,11.699999999999989,7.560753926701571,11271.599999999999
L,298.8,310.5,1464,46.4,207,0,0,0,0,0,0,11.699999999999989,7.113047120418847,9604.8
L,298.8,310.6,1803,25.4,209,0,0,0,0,0,0,11.800000000000011,4.7954136125654445,5308.599999999999
L,298.8,310.6,1602,39.1,211,0,0,0,0,0,0,11.800000000000011,6.558973821989529,8250.1
H,298.9,310.6,1519,38.8,213,0,0,0,0,0,0,11.700000000000045,6.171434554973822,8264.4
M,298.9,310.7,1638,33.6,218,0,0,0,0,0,0,11.800000000000011,5.763015706806283,7324.8
H,298.9,310.6,1615,33.0,221,0,0,0,0,0,0,11.700000000000045,5.5806282722513085,7293.0
L,298.8,310.6,1651,33.3,0,0,0,0,0,0,0,11.800000000000011,5.75689005235602,0.0
L,298.9,310.6,1387,52.7,2,0,0,0,0,0,0,11.700000000000045,7.653916230366493,105.4
M,298.8,310.5,1678,32.8,4,0,0,0,0,0,0,11.699999999999989,5.7631832460732975,131.2
L,298.9,310.6,1585,38.1,7,0,0,0,0,0,0,11.700000000000045,6.323403141361257,266.7
M,298.8,310.6,1640,33.8,9,0,0,0,0,0,0,11.800000000000011,5.804397905759162,304.2
L,298.9,310.6,1406,43.8,12,0,0,0,0,0,0,11.700000000000045,6.448460732984293,525.5999999999999
M,298.9,310.6,1679,35.8,14,0,0,0,0,0,0,11.700000000000045,6.294052356020942,501.19999999999993
L,298.9,310.5,1717,26.9,17,0,0,0,0,0,0,11.600000000000023,4.836366492146596,457.29999999999995
H,298.9,310.5,1429,39.9,19,0,0,0,0,0,0,11.600000000000023,5.970376963350785,758.1
M,298.9,310.4,1533,44.4,24,0,0,0,0,0,0,11.5,7.127246073298429,1065.6
M,298.9,310.5,1525,38.5,27,0,0,0,0,0,0,11.600000000000023,6.147905759162303,1039.5
L,298.9,310.4,1739,26.3,30,0,0,0,0,0,0,11.5,4.789078534031414,789.0
L,298.9,310.3,1436,39.0,32,0,0,0,0,0,0,11.400000000000034,5.864293193717278,1248.0
M,298.8,310.2,1595,33.1,34,0,0,0,0,0,0,11.399999999999977,5.528219895287958,1125.4
H,298.7,310.1,1435,45.6,37,0,0,0,0,0,0,11.400000000000034,6.8519371727748695,1687.2
L,298.7,310.0,1637,31.8,42,0,0,0,0,0,0,11.300000000000011,5.450952879581152,1335.6000000000001
L,298.7,310.1,1558,37.6,44,0,0,0,0,0,0,11.400000000000034,6.134115183246074,1654.4
M,298.7,310.1,1644,34.1,46,0,0,0,0,0,0,11.400000000000034,5.870198952879582,1568.6000000000001
L,298.7,310.1,1641,31.1,49,0,0,0,0,0,0,11.400000000000034,5.343989528795812,1523.9
L,298.8,310.2,1504,41.0,51,0,0,0,0,0,0,11.399999999999977,6.45696335078534,2091.0
M,298.7,310.1,1506,50.7,53,0,0,0,0,0,0,11.400000000000034,7.995204188481675,2687.1000000000004
H,298.8,310.1,1380,44.0,56,0,0,0,0,0,0,11.300000000000011,6.358115183246073,2464.0
M,298.7,310.1,1549,42.5,61,0,0,0,0,0,0,11.400000000000034,6.893455497382199,2592.5
M,298.7,310.1,1402,69.7,64,1,0,0,1,0,0,11.400000000000034,10.232397905759163,4460.8
L,298.7,310.1,1401,45.3,67,0,0,0,0,0,0,11.400000000000034,6.64558115183246,3035.1
M,298.7,310.0,1459,40.2,69,0,0,0,0,0,0,11.300000000000011,6.141549738219895,2773.8
L,298.7,309.9,1465,39.7,72,0,0,0,0,0,0,11.199999999999989,6.090104712041885,2858.4
M,298.8,310.0,1295,52.7,74,0,0,0,0,0,0,11.199999999999989,7.146230366492147,3899.8
M,298.8,310.0,1529,38.5,77,0,0,0,0,0,0,11.199999999999989,6.164031413612565,2964.5
M,298.8,310.0,1484,44.9,80,0,0,0,0,0,0,11.199999999999989,6.977130890052355,3592.0
L,298.8,309.9,1739,30.6,83,0,0,0,0,0,0,11.099999999999966,5.572083769633508,2539.8
H,298.7,309.8,1422,40.7,85,0,0,0,0,0,0,11.100000000000023,6.060251308900524,3459.5000000000005
L,298.8,309.8,1463,40.0,90,0,0,0,0,0,0,11.0,6.127748691099477,3600.0
L,298.7,309.7,1667,30.4,92,0,0,0,0,0,0,11.0,5.306471204188481,2796.7999999999997
H,298.7,309.7,1565,39.3,94,0,0,0,0,0,0,11.0,6.440261780104711,3694.2
L,298.7,309.7,1393,45.7,99,0,0,0,0,0,0,11.0,6.665979057591624,4524.3
M,298.8,309.7,1453,47.7,101,0,0,0,0,0,0,10.899999999999977,7.257392670157069,4817.700000000001
L,298.8,309.6,1442,50.0,104,0,0,0,0,0,0,10.800000000000011,7.549738219895288,5200.0
L,298.7,309.6,1364,44.9,106,0,0,0,0,0,0,10.900000000000034,6.4129424083769635,4759.4
H,298.7,309.5,1453,40.4,108,0,0,0,0,0,0,10.800000000000011,6.146722513089005,4363.2
M,298.7,309.5,1394,46.0,113,0,0,0,0,0,0,10.800000000000011,6.71455497382199,5198.0
M,298.7,309.5,1500,38.8,116,0,0,0,0,0,0,10.800000000000011,6.094240837696335,4500.799999999999
H,298.6,309.5,1523,34.2,119,0,0,0,0,0,0,10.899999999999977,5.454094240837697,4069.8
M,298.7,309.6,1254,57.1,124,0,0,0,0,0,0,10.900000000000034,7.497738219895289,7080.400000000001
L,298.6,309.5,1325,52.2,127,0,0,0,0,0,0,10.899999999999977,7.2424083769633505,6629.400000000001
L,298.8,309.7,1424,49.6,129,0,0,0,0,0,0,10.899999999999977,7.395853403141362,6398.400000000001
L,298.8,309.7,1505,39.0,131,0,0,0,0,0,0,10.899999999999977,6.146073298429319,5109.0
M,298.8,309.7,1392,48.7,133,0,0,0,0,0,0,10.899999999999977,7.098471204188483,6477.1
L,298.8,309.7,1529,44.0,136,0,0,0,0,0,0,10.899999999999977,7.044607329842932,5984.0
M,298.8,309.7,1477,48.5,138,0,0,0,0,0,0,10.899999999999977,7.500994764397905,6693.0
M,298.8,309.7,1459,47.3,141,0,0,0,0,0,0,10.899999999999977,7.226251308900523,6669.299999999999
M,299.0,309.8,2240,15.9,144,0,0,0,0,0,0,10.800000000000011,3.7294240837696333,2289.6
L,298.9,309.7,1449,48.8,147,0,0,0,0,0,0,10.800000000000011,7.404314136125654,7173.599999999999
M,298.8,309.7,1589,35.3,149,0,0,0,0,0,0,10.899999999999977,5.873476439790576,5259.7
L,298.8,309.7,1740,28.5,152,0,0,0,0,0,0,10.899999999999977,5.192670157068063,4332.0
M,298.8,309.7,1499,40.3,154,0,0,0,0,0,0,10.899999999999977,6.3256230366492145,6206.2
M,298.8,309.7,1480,38.1,157,0,0,0,0,0,0,10.899999999999977,5.904502617801047,5981.7
L,298.8,309.7,1751,29.6,160,0,0,0,0,0,0,10.899999999999977,5.427183246073299,4736.0
L,298.7,309.7,1510,40.6,162,0,0,0,0,0,0,11.0,6.419476439790576,6577.2
H,298.8,309.8,1437,48.2,164,0,0,0,0,0,0,11.0,7.252712041884818,7904.8
L,298.8,309.7,1609,40.4,169,0,0,0,0,0,0,10.899999999999977,6.806659685863874,6827.599999999999
H,298.8,309.8,1490,35.9,171,0,0,0,0,0,0,11.0,5.601151832460733,6138.9
L,298.7,309.7,1601,35.7,176,0,0,0,0,0,0,11.0,5.984890052356022,6283.200000000001
L,298.7,309.6,1665,31.1,178,0,0,0,0,0,0,10.900000000000034,5.422146596858639,5535.8
M,298.7,309.6,1452,42.7,180,0,0,0,0,0,0,10.900000000000034,6.4921884816753925,7686.000000000001
M,298.7,309.5,1487,33.6,183,0,0,0,0,0,0,10.800000000000011,5.231748691099477,6148.8
M,298.7,309.6,1382,48.1,186,0,0,0,0,0,0,10.900000000000034,6.960649214659686,8946.6
M,298.7,309.6,1686,26.2,189,0,0,0,0,0,0,10.900000000000034,4.625465968586387,4951.8
L,298.6,309.6,1491,36.9,192,0,0,0,0,0,0,11.0,5.76103664921466,7084.799999999999
L,298.7,309.6,1442,55.6,194,0,0,0,0,0,0,10.900000000000034,8.39530890052356,10786.4
L,298.6,309.6,1390,50.3,196,0,0,0,0,0,0,11.0,7.321151832460733,9858.8
L,298.7,309.6,1502,46.7,198,0,0,0,0,0,0,10.900000000000034,7.344858638743457,9246.6
M,298.6,309.6,1344,59.4,200,0,0,0,0,0,0,11.0,8.359539267015705,11880.0
L,298.5,309.5,1385,46.3,203,1,1,0,0,0,0,11.0,6.714712041884816,9398.9
L,298.7,309.7,1547,37.4,0,0,0,0,0,0,0,11.0,6.05840837696335,0.0
M,298.6,309.6,1525,42.4,2,0,0,0,0,0,0,11.0,6.770680628272252,84.8
L,298.6,309.6,1540,35.8,5,0,0,0,0,0,0,11.0,5.7729842931937165,179.0
L,298.6,309.5,1450,44.3,7,0,0,0,0,0,0,10.899999999999977,6.7261780104712035,310.09999999999997
L,298.6,309.6,1353,62.5,9,0,0,0,0,0,0,11.0,8.854712041884817,562.5
L,298.8,309.7,1582,45.0,11,0,0,0,0,0,0,10.899999999999977,7.454450261780105,495.0
L,298.9,309.8,1396,49.0,13,0,0,0,0,0,0,10.900000000000034,7.1627225130890055,637.0
M,298.8,309.8,1551,36.6,15,0,0,0,0,0,0,11.0,5.94414659685864,549.0
M,298.9,309.8,1836,22.8,18,0,0,0,0,0,0,10.900000000000034,4.383329842931937,410.40000000000003
L,298.9,309.8,1390,49.9,21,0,0,0,0,0,0,10.900000000000034,7.262931937172775,1047.8999999999999
L,298.9,309.8,1534,42.1,23,0,0,0,0,0,0,10.900000000000034,6.7624502617801046,968.3000000000001
L,298.8,309.7,1953,20.6,25,0,0,0,0,0,0,10.899999999999977,4.212753926701571,515.0
L,298.8,309.8,1634,33.6,27,0,0,0,0,0,0,11.0,5.748942408376964,907.2
L,298.7,309.7,1881,21.7,29,0,0,0,0,0,0,11.0,4.2741047120418845,629.3
M,298.8,309.7,1448,44.8,31,0,0,0,0,0,0,10.899999999999977,6.792712041884816,1388.8
M,298.7,309.7,1362,50.5,34,0,0,0,0,0,0,11.0,7.202198952879582,1717.0
L,298.8,309.7,1225,63.4,37,0,0,0,0,0,0,10.899999999999977,8.132460732984294,2345.7999999999997
M,298.8,309.6,1384,48.2,39,0,0,0,0,0,0,10.800000000000011,6.985214659685864,1879.8000000000002
L,298.8,309.8,1334,49.3,42,0,0,0,0,0,0,11.0,6.886513089005235,2070.6
L,298.8,309.7,1336,50.3,44,0,0,0,0,0,0,10.899999999999977,7.036732984293194,2213.2
M,298.8,309.9,1331,61.6,46,0,0,0,0,0,0,11.099999999999966,8.585298429319373,2833.6
L,298.8,309.9,1629,31.9,49,0,0,0,0,0,0,11.099999999999966,5.441371727748691,1563.1
L,298.9,310.0,1776,25.7,51,0,0,0,0,0,0,11.100000000000023,4.779392670157068,1310.7
H,298.8,310.0,1530,38.3,53,0,0,0,0,0,0,11.199999999999989,6.1360209424083765,2029.8999999999999
L,298.9,310.0,1719,27.3,58,0,0,0,0,0,0,11.100000000000023,4.914000000000001,1583.4
M,298.8,309.9,1495,35.2,60,0,0,0,0,0,0,11.099999999999966,5.510366492146598,2112.0
L,298.8,309.7,1450,43.1,63,0,0,0,0,0,0,10.899999999999977,6.543979057591623,2715.3
H,298.8,309.8,1563,38.8,65,0,0,0,0,0,0,11.0,6.35019895287958,2522.0
M,298.9,309.9,1501,37.1,70,0,0,0,0,0,0,11.0,5.831109947643979,2597.0
L,298.8,309.9,1351,47.2,73,0,0,0,0,0,0,11.099999999999966,6.677193717277487,3445.6000000000004
L,298.9,309.9,1365,46.5,75,0,0,0,0,0,0,11.0,6.646335078534031,3487.5
L,298.8,309.9,1525,39.7,77,0,0,0,0,0,0,11.099999999999966,6.339528795811519,3056.9
M,298.8,309.8,1288,61.9,79,0,0,0,0,0,0,11.0,8.348397905759162,4890.099999999999
L,298.6,309.6,1423,42.7,82,0,0,0,0,0,0,11.0,6.362523560209425,3501.4
M,298.5,309.6,1502,39.4,84,0,0,0,0,0,0,11.100000000000023,6.1967329842931935,3309.6
L,298.5,309.5,1428,43.5,87,0,0,0,0,0,0,11.0,6.504502617801047,3784.5
M,298.6,309.5,1566,38.1,89,0,0,0,0,0,0,10.899999999999977,6.247602094240838,3390.9
M,298.5,309.5,1483,44.8,92,0,0,0,0,0,0,11.0,6.956900523560209,4121.599999999999
H,298.6,309.6,1593,33.3,95,0,0,0,0,0,0,11.0,5.554649214659685,3163.4999999999995
L,298.5,309.6,1724,26.4,100,0,0,0,0,0,0,11.100000000000023,4.765821989528796,2640.0
L,298.5,309.7,2617,12.1,102,1,0,0,1,0,0,11.199999999999989,3.315780104712042,1234.2
L,298.6,309.7,1294,59.4,104,0,0,0,0,0,0,11.099999999999966,8.0485445026178,6177.599999999999
L,298.6,309.6,1533,40.7,106,0,0,0,0,0,0,11.0,6.5333089005235605,4314.200000000001
H,298.5,309.4,1671,31.8,108,0,0,0,0,0,0,10.899999999999977,5.564167539267016,3434.4
L,298.5,309.5,1370,52.4,113,0,0,0,0,0,0,11.0,7.517068062827225,5921.2
L,298.5,309.6,1462,45.1,115,0,0,0,0,0,0,11.100000000000023,6.904314136125654,5186.5
L,298.4,309.5,1545,36.6,117,0,0,0,0,0,0,11.100000000000023,5.921151832460733,4282.2
M,298.4,309.5,1484,41.7,119,0,0,0,0,0,0,11.100000000000023,6.479874345549739,4962.3
M,298.4,309.5,1344,45.3,122,0,0,0,0,0,0,11.100000000000023,6.375204188481675,5526.599999999999
L,298.4,309.5,1357,50.1,125,0,0,0,0,0,0,11.100000000000023,7.118921465968586,6262.5
M,298.5,309.6,1572,33.0,127,0,0,0,0,0,0,11.100000000000023,5.432041884816754,4191.0
L,298.5,309.6,1861,26.9,130,0,0,0,0,0,0,11.100000000000023,5.241979057591623,3497.0
L,298.5,309.5,1548,44.5,132,0,0,0,0,0,0,11.0,7.213193717277487,5874.0
L,298.6,309.8,1496,37.7,134,0,0,0,0,0,0,11.199999999999989,5.905675392670157,5051.8
M,298.6,309.7,1314,49.7,136,0,0,0,0,0,0,11.099999999999966,6.838303664921466,6759.200000000001
M,298.6,309.7,1422,49.7,139,0,0,0,0,0,0,11.099999999999966,7.400356020942409,6908.3
L,298.6,309.8,1842,20.1,142,0,0,0,0,0,0,11.199999999999989,3.876879581151833,2854.2000000000003
M,298.7,309.9,1434,53.0,144,0,0,0,0,0,0,11.199999999999989,7.958324607329843,7632.0
M,298.8,310.1,1585,31.3,147,0,0,0,0,0,0,11.300000000000011,5.194816753926702,4601.1
H,298.8,310.1,1704,30.7,150,0,0,0,0,0,0,11.300000000000011,5.477780104712042,4605.0
L,298.9,310.2,1971,23.2,155,0,0,0,0,0,0,11.300000000000011,4.788188481675393,3596.0
L,299.0,310.3,1431,39.9,157,0,0,0,0,0,0,11.300000000000011,5.9787329842931936,6264.3
L,298.9,310.4,1546,37.7,159,0,0,0,0,0,0,11.5,6.103057591623037,5994.3
L,298.9,310.3,1496,36.3,161,0,0,0,0,0,0,11.400000000000034,5.686366492146597,5844.299999999999
H,298.9,310.3,1243,63.0,163,0,0,0,0,0,0,11.400000000000034,8.199895287958116,10269.0
L,299.0,310.4,1452,46.2,168,0,0,0,0,0,0,11.399999999999977,7.024335078534032,7761.6
L,299.1,310.6,1380,44.7,170,0,0,0,0,0,0,11.5,6.459267015706807,7599.000000000001
L,299.2,310.6,1567,38.4,172,0,0,0,0,0,0,11.400000000000034,6.300816753926701,6604.8
L,299.1,310.5,1628,35.9,174,0,0,0,0,0,0,11.399999999999977,6.119916230366492,6246.599999999999
L,299.1,310.4,1505,46.1,176,0,0,0,0,0,0,11.299999999999955,7.264973821989529,8113.6
M,299.0,310.3,1827,28.0,178,0,0,0,0,0,0,11.300000000000011,5.356649214659686,4984.0
L,299.0,310.3,1577,40.0,181,0,0,0,0,0,0,11.300000000000011,6.605235602094241,7240.0
L,298.9,310.2,1304,57.2,183,0,0,0,0,0,0,11.300000000000011,7.81034554973822,10467.6
H,298.9,310.1,1324,54.6,185,0,0,0,0,0,0,11.200000000000045,7.569675392670158,10101.0
L,298.8,310.0,1537,39.9,190,0,0,0,0,0,0,11.199999999999989,6.421602094240837,7581.0
M,298.8,310.1,1501,48.7,192,0,0,0,0,0,0,11.300000000000011,7.654314136125654,9350.400000000001
M,298.7,309.9,1654,29.1,195,0,0,0,0,0,0,11.199999999999989,5.039937172774869,5674.5
M,298.7,310.0,1519,38.1,198,0,0,0,0,0,0,11.300000000000011,6.060094240837697,7543.8
L,298.7,309.9,1371,51.3,201,0,0,0,0,0,0,11.199999999999989,7.364638743455497,10311.3
L,298.7,309.8,1181,65.9,203,1,0,0,0,1,0,11.100000000000023,8.14951832460733,13377.7
L,298.6,309.8,1469,42.8,205,0,0,0,0,0,0,11.199999999999989,6.58358115183246,8774.0
L,298.6,309.8,1637,34.6,207,0,0,0,0,0,0,11.199999999999989,5.930910994764399,7162.200000000001
L,298.6,309.8,1370,56.0,0,0,0,0,0,0,0,11.199999999999989,8.033507853403142,0.0
L,298.6,309.9,1630,30.6,2,0,0,0,0,0,0,11.299999999999955,5.2228272251308905,61.2
L,298.6,310.0,1517,39.0,4,0,0,0,0,0,0,11.399999999999977,6.195078534031413,156.0
M,298.6,309.9,1668,32.3,6,0,0,0,0,0,0,11.299999999999955,5.641507853403141,193.79999999999998
M,298.6,309.9,1818,24.9,9,0,0,0,0,0,0,11.299999999999955,4.740125654450262,224.1
M,298.6,310.0,1541,36.9,12,0,0,0,0,0,0,11.399999999999977,5.954230366492146,442.79999999999995
L,298.5,309.9,1482,42.1,15,0,0,0,0,0,0,11.399999999999977,6.533214659685864,631.5
L,298.6,310.1,1439,49.9,17,0,0,0,0,0,0,11.5,7.51896335078534,848.3
L,298.5,310.0,1492,41.2,19,0,0,0,0,0,0,11.5,6.43669109947644,782.8000000000001
L,298.4,309.9,1725,27.8,21,0,0,0,0,0,0,11.5,5.021465968586387,583.8000000000001
L,298.4,310.0,1559,44.2,23,0,0,0,0,0,0,11.600000000000023,7.215476439790576,1016.6
L,298.5,310.0,1435,42.5,25,0,0,0,0,0,0,11.5,6.386125654450262,1062.5
M,298.6,310.0,1512,37.5,27,0,0,0,0,0,0,11.399999999999977,5.93717277486911,1012.5
L,298.6,309.9,1564,37.1,30,0,0,0,0,0,0,11.299999999999955,6.075853403141362,1113.0
L,298.6,310.0,1522,40.3,32,0,0,0,0,0,0,11.399999999999977,6.422680628272251,1289.6
L,298.6,309.9,1356,59.5,34,0,0,0,0,0,0,11.299999999999955,8.448376963350785,2023.0
L,298.6,309.9,1556,38.6,36,0,0,0,0,0,0,11.299999999999955,6.289172774869111,1389.6000000000001
L,298.6,309.9,1393,45.5,38,0,0,0,0,0,0,11.299999999999955,6.636806282722513,1729.0
L,298.7,309.9,1753,26.8,40,0,0,0,0,0,0,11.199999999999989,4.919413612565445,1072.0
L,298.7,309.9,1651,29.5,42,0,0,0,0,0,0,11.199999999999989,5.099947643979058,1239.0
L,298.7,309.9,1372,54.7,44,0,0,0,0,0,0,11.199999999999989,7.858471204188483,2406.8
L,298.7,309.9,1446,43.3,46,0,0,0,0,0,0,11.199999999999989,6.556209424083769,1991.8
M,298.7,309.8,1501,44.7,48,0,0,0,0,0,0,11.100000000000023,7.025623036649215,2145.6000000000004
M,298.7,309.9,1411,45.1,51,0,0,0,0,0,0,11.199999999999989,6.6634659685863875,2300.1
H,298.6,309.7,1672,27.5,54,0,0,0,0,0,0,11.099999999999966,4.814659685863874,1485.0
M,298.7,309.8,1475,40.5,59,0,0,0,0,0,0,11.100000000000023,6.255235602094241,2389.5
L,298.7,309.8,1469,38.4,62,0,0,0,0,0,0,11.100000000000023,5.906764397905759,2380.7999999999997
L,298.6,309.8,1704,28.3,64,0,0,0,0,0,0,11.199999999999989,5.049549738219896,1811.2
H,298.6,309.7,1463,39.1,66,0,0,0,0,0,0,11.099999999999966,5.9898743455497385,2580.6
M,298.6,309.7,1280,64.1,71,0,0,0,0,0,0,11.099999999999966,8.591413612565445,4551.099999999999
L,298.7,309.9,1464,38.0,74,0,0,0,0,0,0,11.199999999999989,5.825340314136126,2812.0
L,298.6,309.8,1332,46.4,76,0,0,0,0,0,0,11.199999999999989,6.471706806282722,3526.4
L,298.5,309.7,1634,37.8,78,0,0,0,0,0,0,11.199999999999989,6.467560209424083,2948.3999999999996
M,298.6,309.8,1430,43.1,80,0,0,0,0,0,0,11.199999999999989,6.453717277486911,3448.0
M,298.5,309.7,1523,44.6,83,0,0,0,0,0,0,11.199999999999989,7.112649214659686,3701.8
M,298.5,309.7,1557,37.7,86,0,0,0,0,0,0,11.199999999999989,6.14648167539267,3242.2000000000003
L,298.5,309.6,1585,32.2,89,0,0,0,0,0,0,11.100000000000023,5.344188481675394,2865.8
H,298.5,309.6,1579,33.5,91,0,0,0,0,0,0,11.100000000000023,5.538900523560209,3048.5
M,298.5,309.7,1354,60.8,96,0,0,0,0,0,0,11.199999999999989,8.620230366492146,5836.799999999999
L,298.6,309.7,1627,33.4,99,0,0,0,0,0,0,11.099999999999966,5.690240837696335,3306.6
L,298.4,309.6,1477,35.6,101,0,0,0,0,0,0,11.200000000000045,5.505884816753928,3595.6000000000004
M,298.3,309.4,1595,29.0,103,0,0,0,0,0,0,11.099999999999966,4.843455497382199,2987.0
L,298.4,309.5,1520,38.1,106,0,0,0,0,0,0,11.100000000000023,6.064083769633508,4038.6000000000004
L,298.3,309.4,1618,31.5,108,0,0,0,0,0,0,11.099999999999966,5.336858638743456,3402.0
L,298.4,309.5,1397,50.3,110,0,0,0,0,0,0,11.100000000000023,7.358020942408376,5533.0
L,298.4,309.5,1450,47.9,112,0,0,0,0,0,0,11.100000000000023,7.272774869109948,5364.8
M,298.5,309.5,1501,40.2,114,0,0,0,0,0,0,11.0,6.31834554973822,4582.8
L,298.4,309.4,1392,50.1,117,0,0,0,0,0,0,11.0,7.302534031413613,5861.7
L,298.4,309.4,1385,43.2,119,0,0,0,0,0,0,11.0,6.265130890052356,5140.8
L,298.4,309.4,1461,46.3,121,0,0,0,0,0,0,11.0,7.0831727748691105,5602.299999999999
M,298.5,309.6,1364,58.7,123,0,0,0,0,0,0,11.100000000000023,8.383958115183246,7220.1
L,298.5,309.5,1579,38.6,126,0,0,0,0,0,0,11.0,6.38213612565445,4863.6
M,298.4,309.5,1514,38.8,128,0,0,0,0,0,0,11.100000000000023,6.151120418848167,4966.4
M,298.3,309.5,1560,36.9,131,0,0,0,0,0,0,11.199999999999989,6.027643979057592,4833.9
L,298.3,309.5,1542,36.7,134,0,0,0,0,0,0,11.199999999999989,5.925801047120419,4917.8
L,298.3,309.4,1668,27.1,136,0,0,0,0,0,0,11.099999999999966,4.733277486910995,3685.6000000000004
M,298.3,309.4,1816,22.6,138,0,0,0,0,0,0,11.099999999999966,4.297549738219896,3118.8
M,298.3,309.4,1509,34.2,141,0,0,0,0,0,0,11.099999999999966,5.403958115183246,4822.200000000001
L,298.4,309.6,1479,37.8,144,0,0,0,0,0,0,11.200000000000045,5.854052356020942,5443.2
L,298.4,309.6,1655,30.2,146,0,0,0,0,0,0,11.200000000000045,5.233612565445026,4409.2
L,298.3,309.5,1711,30.3,148,0,0,0,0,0,0,11.199999999999989,5.428617801047121,4484.400000000001
L,298.4,309.7,1581,34.6,150,0,0,0,0,0,0,11.300000000000011,5.728020942408378,5190.0
H,298.6,309.8,1279,55.9,152,0,0,0,0,0,0,11.199999999999989,7.4865026178010465,8496.8
L,298.5,309.8,1468,40.9,157,0,0,0,0,0,0,11.300000000000011,6.287036649214659,6421.3
L,298.4,309.7,1419,41.3,159,0,0,0,0,0,0,11.300000000000011,6.13661780104712,6566.7
L,298.4,309.7,1530,38.6,161,0,0,0,0,0,0,11.300000000000011,6.184083769633508,6214.6
L,298.4,309.6,1710,27.3,163,1,0,0,0,0,0,11.200000000000045,4.8882722513089005,4449.900000000001
L,298.4,309.7,1518,39.8,165,0,0,0,0,0,0,11.300000000000011,6.326324607329842,6566.999999999999
M,298.4,309.7,1679,33.3,167,0,0,0,0,0,0,11.300000000000011,5.854523560209424,5561.099999999999
M,298.4,309.7,1870,22.5,170,0,0,0,0,0,0,11.300000000000011,4.4057591623036645,3825.0
L,298.3,309.7,1484,44.3,173,0,0,0,0,0,0,11.399999999999977,6.883895287958115,7663.9
L,298.4,309.7,1457,44.2,175,0,0,0,0,0,0,11.300000000000011,6.743392670157069,7735.000000000001
H,298.3,309.6,1546,36.2,177,0,0,0,0,0,0,11.300000000000011,5.860230366492147,6407.400000000001
M,298.2,309.5,1478,36.5,182,0,0,0,0,0,0,11.300000000000011,5.64890052356021,6643.0
L,298.2,309.4,1447,47.1,185,0,0,0,0,0,0,11.199999999999989,7.136513089005235,8713.5
L,298.2,309.4,1443,45.4,187,0,0,0,0,0,0,11.199999999999989,6.859916230366492,8489.8
L,298.3,309.6,1527,30.9,189,0,0,0,0,0,0,11.300000000000011,4.940764397905759,5840.099999999999
M,298.3,309.6,1469,54.8,191,0,0,0,0,0,0,11.300000000000011,8.42944502617801,10466.8
M,298.3,309.6,1681,27.1,194,0,0,0,0,0,0,11.300000000000011,4.770167539267017,5257.400000000001
L,298.3,309.6,1420,44.1,197,0,0,0,0,0,0,11.300000000000011,6.557277486910995,8687.7
M,298.3,309.5,1543,49.9,199,0,0,0,0,0,0,11.199999999999989,8.062376963350784,9930.1
L,298.4,309.5,1376,50.4,202,0,0,0,0,0,0,11.100000000000023,7.261821989528795,10180.8
H,298.3,309.4,1631,29.8,0,0,0,0,0,0,0,11.099999999999966,5.089403141361257,0.0
H,298.3,309.3,1529,41.7,5,0,0,0,0,0,0,11.0,6.676366492146597,208.5
L,298.3,309.4,1468,46.2,10,0,0,0,0,0,0,11.099999999999966,7.101738219895289,462.0
L,298.3,309.4,1378,52.3,12,0,0,0,0,0,0,11.099999999999966,7.546534031413612,627.5999999999999
L,298.3,309.3,1401,51.9,14,0,0,0,0,0,0,11.0,7.6138115183246065,726.6
L,298.4,309.3,1531,37.4,16,0,0,0,0,0,0,10.900000000000034,5.995748691099476,598.4
L,298.4,309.3,1512,35.8,18,0,0,0,0,0,0,10.900000000000034,5.6680209424083765,644.4
M,298.5,309.4,1522,47.4,20,0,0,0,0,0,0,10.899999999999977,7.554219895287958,948.0
M,298.5,309.3,1615,31.8,23,0,0,0,0,0,0,10.800000000000011,5.377696335078534,731.4
L,298.6,309.3,1449,46.5,26,0,0,0,0,0,0,10.699999999999989,7.055340314136125,1209.0
L,298.6,309.4,1315,55.5,28,0,0,0,0,0,0,10.799999999999955,7.642146596858638,1554.0
M,298.6,309.4,1465,41.1,30,0,0,0,0,0,0,10.799999999999955,6.304869109947644,1233.0
M,298.6,309.5,1404,43.3,33,0,0,0,0,0,0,10.899999999999977,6.365780104712042,1428.8999999999999
L,298.6,309.5,1547,44.8,36,0,0,0,0,0,0,10.899999999999977,7.2571308900523555,1612.8
M,298.6,309.5,1426,45.4,38,0,0,0,0,0,0,10.899999999999977,6.779099476439791,1725.2
L,298.6,309.5,1730,30.2,41,0,0,0,0,0,0,10.899999999999977,5.470785340314136,1238.2
L,298.5,309.4,1548,37.7,43,0,0,0,0,0,0,10.899999999999977,6.110952879581152,1621.1000000000001
L,298.5,309.4,1517,40.2,45,0,0,0,0,0,0,10.899999999999977,6.385696335078534,1809.0000000000002
L,298.6,309.5,1687,29.3,47,0,0,0,0,0,0,10.899999999999977,5.175821989528796,1377.1000000000001
